source_id,ra,dec,l,b,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,radial_velocity,radial_velocity_error,nu_eff_used_in_astrometry,pseudocolour,ecl_lat,astrometric_params_solved
5505734214722154240,110.85992809580901,-50.54103337333192,262.06878356865366,-15.862745932166955,4.457589908997161,0.016879681,10.614789011322632,0.02202887,-0.9719842101716716,0.02392822,0.0138112,-0.2475924,0.049035728,1.5534486,12.7947855,13.275326,12.11595,16.138449,1.3384854,1.4813129,,-70.83847352220084,31
5989281046188721536,237.03652910557514,-44.19190217726359,333.23831990715365,8.036867429840324,0.0967727019840749,0.019448549,-5.059573712134783,0.02107162,-5.286055378857959,0.01695633,-0.21237966,0.07745132,-0.06200537,1.0381708,14.2457075,15.173344,13.300562,183.81969,2.0875795,1.3598753,,-23.59365290354774,31
6072171338015447296,184.0532728027218,-57.25670656086357,298.161794329283,5.288439416386896,0.77318255863205,0.021051334,-1.6204445999988644,0.018823728,-4.448109033866115,0.020698024,0.11895071,0.25743875,0.38132843,0.980496,14.6616335,15.24372,13.928994,-17.717,4.093878,1.4514347,,-49.15562714309785,31
2074732987992586496,303.1878701286035,42.31100574958217,78.85852536722673,4.491247181993551,0.4441151368530767,0.03282804,2.2993252298423235,0.034218397,-0.5500873022516316,0.0363815,-0.14372613,-0.07644403,0.07081831,1.2245908,15.727499,17.331593,14.483611,-31.871006,4.024239,1.2498506,,59.7438311897932,31
1786780891345205888,325.0900924368037,20.455800308922484,73.70127568373427,-23.64673989118596,0.3272745643787266,0.023664067,-2.0416244509187904,0.021458857,-0.48622736377665615,0.01646688,-0.14697896,0.13349774,-0.17287193,0.95679575,13.785035,14.3819065,13.050271,-112.399254,3.7197096,1.4480655,,32.271651609178235,31
975772524763308160,115.46525082349052,48.01580128314769,170.58475018495702,27.96117344640599,1.3986710281015011,0.015068433,30.845440812426784,0.015075759,-25.410302776107564,0.012666709,0.16962324,0.054145228,0.15673184,1.1462382,13.237628,13.572075,12.729654,7.280378,2.2137682,1.5520836,,26.216177646245274,31
6139551025447543168,191.59538860827433,-43.1245970527637,301.95174303016677,19.73752964657573,1.3087547748117938,0.0140250735,-2.9891317806296827,0.013748615,-3.4212581567633236,0.012660833,-0.023258537,0.13377552,0.054100357,0.9240391,12.889209,13.212151,12.4051,-9.425819,1.6256336,1.5578367,,-34.66825131241819,31
5868766840855860480,204.0392225946113,-61.605521379105745,308.22269587349933,0.8059979605997138,0.6004461603999323,0.11094884,-0.18935376993486486,0.0883808,3.916169986128228,0.10706544,0.11228971,0.13393779,0.4157154,6.8411784,11.248508,11.864065,10.493401,-19.843956,0.3809091,1.4405714,,-46.89040312550439,31
300168327946081280,32.52586235275047,29.58187028311987,142.73557395545197,-30.24692106746415,1.8701197710241857,0.015893228,1.8706681543033277,0.017717691,-19.92477010526729,0.017660335,0.12116238,0.24709849,0.3261318,1.0921547,13.771194,14.169718,13.209791,-28.8392,3.5920596,1.5228932,,15.481788543070829,31
133134090571388544,40.00726826364923,31.899406494814905,148.36044720020095,-25.555423319081285,0.541438509664789,0.014587416,-0.7433396092154334,0.017080242,-2.164648026301757,0.016402468,-0.024935631,0.041160174,0.2232404,1.2264568,12.442198,13.15524,11.627308,-95.17997,0.3494137,1.4112086,,15.528644442550263,31
4123268801567985664,264.9698705848634,-18.226989232636907,8.45900575211456,6.7218254037419305,0.20123598587703148,0.029899051,0.925272430477122,0.033990998,-7.13350436404451,0.020502884,-0.05626109,0.30022663,0.329158,1.007728,14.949681,15.731105,14.080323,2.7813768,6.719476,1.3957324,,5.128581470223935,31
1882137888393876864,338.4556602426834,28.606432523848422,89.67540401330074,-25.236111801065082,0.6557606039700696,0.022163667,-7.052111122803441,0.024919124,-5.219123925161893,0.02446503,-0.13437356,-0.049231302,0.0075891158,0.96835935,14.618889,14.96528,14.105334,-10.596153,7.0942225,1.545066,,34.577646263313085,31
6850323891953839744,300.4447161951584,-25.776798561602458,15.899752551479928,-26.130901619304307,0.26444170483562485,0.01764385,2.298820004168112,0.016326576,-5.014998097891447,0.0114652645,-0.11478782,-0.32872015,0.081378564,0.9076069,13.759293,14.299364,13.066418,-99.19212,2.3000193,1.4668165,,-5.173660227931934,31
5228029841346633088,167.8409761380633,-71.7131762966844,295.17911379061377,-10.364079441597926,0.3248345058458016,0.010794812,-6.103069904260745,0.012712568,2.3010323495862846,0.012658846,0.12496961,0.044472132,0.23813291,1.0970516,12.492037,13.340424,11.590071,14.736154,1.0034214,1.3761015,,-63.82302876815939,31
6476631878587159680,315.01170324736967,-52.16153081793129,346.08318244582694,-40.590603380076715,-0.7741117690205016,0.3325341,3.7899128994002456,0.2699869,-5.516484216971937,0.23836425,-0.3612183,0.04107761,-0.09167591,21.91697,13.838219,13.908444,13.11822,-30.936129,3.3519583,,1.4902935,-33.50904611786268,95
5872000504541079936,206.90156395176336,-57.102614084134906,310.5329667578304,4.937887460949734,0.12904477652918742,0.020193428,-6.836818570074939,0.013957262,-1.418512985435225,0.018657044,-0.22889432,-0.022329643,0.11345696,1.0552391,14.11756,15.808242,12.8754835,4.956415,1.1983994,1.2459278,,-42.26855284418214,31
2098862801446121728,288.14740870319537,37.06993810732311,68.58894206366035,12.088177907379789,0.932093906767572,0.009402092,4.893780041733417,0.0101397745,-9.023323399365719,0.010918863,0.08780351,-0.08940372,-0.23307,0.89336,13.026674,13.621194,12.298747,-16.63707,1.1701156,1.4477888,,58.7208209729779,31
4513254305879012992,288.0616930596908,16.348986055283863,49.824002624883164,2.918786277874222,0.3241143594238606,0.02454826,-2.325444132845913,0.023182075,-5.513958065578419,0.022699172,0.07083246,-0.14592554,0.28034043,0.926428,14.96923,16.173668,13.896598,80.2175,2.9731257,1.3084341,,38.39970410415458,31
2532842411744016896,16.711100825736033,-1.4266919277668106,131.75437590743195,-64.03421727875404,1.3777231776074117,0.025427952,6.552346795959325,0.030671082,-7.677729824785103,0.021685392,0.06698709,0.0070192125,0.5384236,1.0449829,14.719333,15.151867,14.12174,-22.50383,5.8057566,1.5078522,,-7.885116445876221,31
5967466804211080064,252.06256224609234,-43.38621699623886,341.5672132805986,1.0275522216734772,0.18386853628410518,0.027861381,-1.7891562730341257,0.031502016,-2.7885251824620307,0.027388543,-0.08206423,0.21000859,-0.21801758,1.0240936,14.944001,16.81812,13.66169,-70.33876,2.9329333,1.2273943,,-20.805758333716042,31
4114655811541494528,260.3696408296296,-22.708327822590842,2.3115323909667054,7.933275182454804,0.49540588916918815,0.027397567,-2.7304937771324376,0.03504115,-5.783454863800045,0.023141542,0.026867947,0.18845092,0.042079642,0.9921181,14.983094,15.876591,14.049507,21.992813,4.702949,1.3676504,,0.43465497688476384,31
4503624989191652352,281.0225374846695,9.959741806578789,40.99930750327151,6.140333701389402,0.19871254763855298,0.017674848,0.09106773273316543,0.016603386,-3.2813327665444163,0.017909845,-0.0052061006,-0.19470398,0.20772505,1.124388,12.822542,13.955601,11.7799835,-25.501434,0.42315093,1.3231654,,32.90439815205818,31
3403628511111986304,82.97440185729296,21.249133410227433,184.87634352326617,-6.711825596975711,1.0011096009105116,0.025649672,0.1970635831524064,0.027374858,-10.335551010661117,0.018622728,0.21110733,0.3415737,0.006339105,0.98305935,14.412337,14.833228,13.8180065,-4.331992,4.7879844,1.5130244,,-2.0305505256365155,31
5952161396224365184,262.589080702217,-45.79405090453422,344.09393962104775,-6.423794490241238,0.9271971022157035,0.022692598,-0.14515370766683494,0.025474738,-1.5764221858448524,0.020198207,-0.29148182,0.13513477,0.16681959,0.9460394,14.29343,14.691091,13.718935,17.486696,11.344178,1.5236436,,-22.49837206730754,31
6696629410680690944,305.9930653970792,-34.19243855307978,8.100734168302877,-33.05679131491364,0.6166373516636103,0.01416664,-0.15697832734779205,0.01345987,-15.456351640114736,0.010153466,-0.24230418,-0.1897388,0.22885707,1.0521401,12.32881,12.880751,11.624614,-83.23519,0.54019415,1.4618568,,-14.441575482887194,31
910192703479719936,129.66996856498645,37.84540009831882,184.37153310255053,36.637549586137766,1.4619658913403193,0.014097,0.8212120055054699,0.013475226,-20.593550181557625,0.011930049,0.32350686,-0.27388296,-0.3405875,0.8721717,12.503062,12.794658,12.052023,-10.915464,2.4603553,1.5730642,,18.730832487710426,31
6791178034756187520,319.8236943365962,-26.131409437844532,21.441921813918203,-42.94473480372096,1.6319995025995064,0.018268019,-17.811741137297627,0.019832715,3.843837577126562,0.014350526,-0.46738014,-0.32870716,0.55320066,0.97921425,13.191527,13.579288,12.641419,10.085943,1.9798889,1.526935,,-10.002771336161677,31
6001200645574015616,234.62640801921643,-43.85505528898284,332.0632375678829,9.366301049671655,0.2504916301556057,0.025727648,-1.445482973787722,0.02429501,-2.7226582702029085,0.020812456,-0.2748451,0.035728194,-0.09554735,0.9725647,14.465892,15.215857,13.612432,42.14648,2.4258761,1.400866,,-23.689582531264353,31
3005905292434923776,92.14814117934596,-8.44505421261727,215.69303432669315,-13.331619394024523,3.88299536551118,0.01956295,41.331507967469996,0.016090643,-47.79068016279167,0.016020784,0.11649555,0.26659143,-0.09307224,1.1034117,11.6918745,12.027697,11.188483,42.58841,0.68677104,1.5507579,,-31.86567888615685,31
6045170424792733184,246.53353634860954,-27.45414406450643,350.65472647358916,14.928237713083579,1.2476652945304338,0.02375381,-15.190937960095804,0.02762988,-11.4510557610968,0.022743588,-0.23848125,0.14427863,-0.31508082,0.9863009,14.472472,15.178982,13.647932,1.8704684,3.432702,1.4144223,,-5.6936212722300885,31
2567325742090729344,28.827858878274263,6.354532368968586,150.0364031314107,-53.12258414713501,1.8809899878248775,0.027018106,7.316721803311765,0.029340796,3.8979201505701355,0.022572039,0.08317592,0.27924973,0.31009227,1.3663188,12.941852,13.248384,12.471098,5.2260838,2.5039375,1.5670921,,-5.1103657473564175,31
726079618847086464,156.17201703132432,24.96547694954642,208.27193259202667,57.08312582488057,1.2079055236773641,0.01518264,15.910096755963954,0.014739855,-17.790534891048317,0.011837937,0.4177397,-0.22167692,-0.26839238,1.0104427,13.247459,13.584368,12.741571,-26.632483,2.1030018,1.5499799,,13.978646447944106,31
